Geneid	Chr	Start	End	Strand	Length	Sample_HBBx1.bam	Sample_HBBx2.bam	Sample_MJBx1.bam	Sample_MJBx2.bam	Sample_OCBx1.bam	Sample_OCBx2.bam	Sample_Pt10-Bx1.bam	Sample_Pt10-Bx2.bam	Sample_Pt12-Bx1.bam	Sample_Pt12-Bx2.bam	Sample_Pt2-Bx1.bam	Sample_Pt2-Bx2.bam	Sample_Pt6-Bx1.bam	Sample_Pt6-Bx2.bam	Sample_Pt8-Bx1.bam	Sample_Pt8-Bx2.bam	Sample_Pt9-Bx1.bam	Sample_Pt9-Bx2.bam	Sample_RJBx1.bam	Sample_RJBx2.bam
ENSG00000225905.1	chr1;chr1	1420245;1422469	1420564;1422691	+;+	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205116.3	chr1;chr1	1426128;1427554	1426385;1427787	+;+	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225285.1	chr1;chr1;chr1	1430539;1431805;1434178	1430954;1431843;1434573	-;-;-	851	0	1	0	1	0	3	0	2	1	2	1	4	1	1	0	0	1	4	0	0
ENSG00000179403.11	chr1;chr1;chr1;chr1	1434861;1435523;1436807;1439081	1435146;1435821;1437484;1442882	+;+;+;+	5065	194	525	44	67	493	284	617	738	628	625	76	169	155	193	28	94	84	163	149	277
ENSG00000215915.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1449689;1452046;1452365;1454345;1455460;1455791;1456225;1457129;1459161;1460750;1462483;1468384	1450758;1452122;1452434;1454500;1455519;1455916;1456349;1457180;1459231;1460917;1462708;1470158	+;+;+;+;+;+;+;+;+;+;+;+	3976	75	74	49	28	37	20	25	22	13	20	5	10	44	20	30	12	8	10	53	54
ENSG00000160072.19	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1471769;1477274;1478026;1479049;1480867;1482138;1482545;1483485;1485782;1486544;1487863;1489204;1495485	1472089;1477350;1478745;1479108;1480936;1482303;1482662;1485171;1486235;1486668;1487914;1490671;1497848	+;+;+;+;+;+;+;+;+;+;+;+;+	7682	79	95	78	41	81	152	57	199	145	188	82	163	98	101	53	90	52	115	64	127
ENSG00000197785.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1512151;1512530;1516012;1517070;1517621;1518921;1520141;1520548;1522744;1523511;1523839;1524273;1525240;1526461;1527161;1527695;1529223;1533926	1512473;1512690;1516088;1517412;1517775;1518990;1520306;1520617;1522899;1523567;1523964;1524397;1525291;1526531;1527238;1527862;1529331;1534687	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3069	52	64	59	22	81	55	83	103	129	126	55	92	74	47	50	45	50	47	75	80
ENSG00000205090.8	chr1;chr1;chr1;chr1;chr1	1535174;1535589;1539056;1540290;1540420	1535507;1535797;1539790;1540357;1540453	-;-;-;-;-	1380	0	1	0	0	0	0	0	0	0	1	3	0	0	0	2	0	1	1	1	1
ENSG00000160075.11	chr1;chr1;chr1;chr1;chr1	1541673;1543869;1544638;1560848;1574478	1542167;1543987;1546487;1564916;1574869	-;-;-;-;-	6925	809	772	972	818	833	604	873	1090	1156	1599	683	598	779	619	591	739	632	986	898	764
ENSG00000215014.4	chr1	1574975	1577075	+	2101	11	8	1	1	3	3	1	9	24	29	11	5	4	11	4	7	1	18	4	9
ENSG00000279244.1	chr1;chr1;chr1	1579756;1579934;1580012	1579932;1579997;1580046	+;+;+	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274481.1	chr1	1583510	1583909	-	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280747.1	chr1	1589065	1589350	-	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228594.3	chr1	1598012	1600096	-	2085	1	3	0	1	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	1
ENSG00000272106.1	chr1	1613758	1615795	-	2038	43	39	39	32	12	4	43	35	46	46	32	30	43	24	44	39	29	14	57	65
ENSG00000197530.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1615415;1615879;1616274;1623122;1623774;1624744;1624965;1625286;1626837;1627296;1628019;1629034;1629385;1630292	1615633;1616100;1619210;1623699;1624209;1624901;1625185;1626754;1627207;1627830;1628722;1629311;1629704;1630610	+;+;+;+;+;+;+;+;+;+;+;+;+;+	8767	20	41	58	39	44	29	156	116	143	146	71	54	79	70	135	81	72	37	33	32
ENSG00000189409.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1632095;1632710;1632981;1634451;1635159;1701148;1701361;1701608	1632374;1632913;1634328;1634786;1635263;1701258;1701487;1701810	+;+;+;+;+;+;+;+	2714	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248333.7	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1635227;1635937;1636333;1636682;1636897;1637081;1637408;1637762;1638500;1640277;1641048;1641662;1641906;1642347;1645126;1645460;1645579;1645773;1645953;1645998;1646111;1649499;1652439;1655369;1657256;1657375;1658914;1719360;1721596;1722708	1635856;1636126;1636481;1636798;1637004;1637202;1637513;1637883;1638590;1640452;1641113;1641820;1642001;1642508;1645304;1645508;1645643;1645884;1645969;1646048;1646178;1649637;1652566;1655484;1657302;1657498;1659012;1719455;1721711;1722818	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3811	141	151	149	113	194	157	111	127	98	118	102	159	140	108	117	72	83	75	111	134
ENSG00000272004.1	chr1;chr1	1659325;1662331	1659452;1662602	+;+	400	1	1	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0
ENSG00000189339.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1659529;1661478;1668327;1669664;1670425;1675463;1676064;1676378;1690976;1692449	1660111;1666019;1668472;1670151;1671629;1675590;1676199;1676846;1691393;1692728	-;-;-;-;-;-;-;-;-;-	8395	170	129	223	118	184	109	222	147	192	128	267	182	183	150	305	148	185	68	301	39
ENSG00000269737.1	chr1	1671990	1673411	+	1422	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269227.1	chr1;chr1	1673275;1674001	1673379;1674397	+;+	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215914.4	chr1;chr1;chr1;chr1;chr1;chr1;chr1	1699942;1700140;1700347;1700907;1701148;1701361;1701608	1700072;1700279;1700514;1701071;1701258;1701487;1701782	+;+;+;+;+;+;+	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008128.22	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1702730;1703080;1704039;1705642;1707409;1708180;1708794;1709038;1709479;1712264;1716346;1719166;1721596;1722466;1723800	1702999;1703995;1705025;1705732;1707599;1708245;1708952;1709133;1709640;1712427;1716478;1719455;1721879;1722832;1724324	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4701	12	5	13	9	19	10	3	3	24	8	5	11	3	5	8	6	13	3	7	19
ENSG00000268575.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1702736;1703080;1703476;1703824;1704223;1704550;1704904;1705642;1707525;1708180;1708794;1709038;1709518;1712264;1716346;1719358;1721596;1722588;1734690;1735204	1702999;1703269;1703624;1703995;1704344;1704655;1705025;1705732;1707584;1708245;1708952;1709133;1709640;1712400;1716478;1719455;1721711;1722831;1734835;1737688	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5079	4	1	8	2	5	1	5	3	5	8	10	6	11	6	20	7	15	1	3	0
ENSG00000227775.3	chr1;chr1;chr1;chr1;chr1	1724512;1730246;1732554;1735817;1736854	1724763;1731904;1732844;1735975;1737251	+;+;+;+;+	2759	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000215790.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1724838;1731828;1734690;1735204;1738321;1738922;1739236;1744251;1745724	1725422;1732523;1734835;1735620;1738448;1739057;1739704;1744668;1745992	-;-;-;-;-;-;-;-;-	3264	2	2	14	1	0	4	13	6	12	3	18	9	5	2	19	7	7	0	12	2
ENSG00000008130.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1751232;1753567;1754051;1754544;1755374;1756004;1756503;1758365;1759101;1759734;1761665;1765228;1778289;1778746;1779157;1779905;1780282	1753060;1753649;1754383;1754896;1755476;1756343;1757310;1758575;1759243;1759902;1762035;1765446;1778470;1778790;1779196;1780069;1780457	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5570	650	762	916	850	909	793	714	907	1267	1589	574	660	910	924	777	1007	834	1186	848	613
ENSG00000078369.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1785285;1787322;1787987;1790395;1793245;1804419;1806475;1815756;1817687;1824988;1832232;1839190;1839629;1890364;1890820	1787053;1787437;1789269;1790596;1794197;1804581;1806538;1815862;1818386;1825554;1832285;1839238;1839682;1890401;1891117	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6417	2412	1580	2615	2081	2110	2112	1363	2113	1227	1364	2127	2287	2303	1962	2057	1653	1749	1898	2265	1726
ENSG00000231050.1	chr1;chr1	1891471;1892134	1891851;1892658	+;+	906	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1
ENSG00000169885.9	chr1;chr1;chr1	1914827;1916974;1917147	1916896;1917074;1917296	+;+;+	2321	5	2	5	3	5	1	4	1	10	2	7	0	6	7	2	2	4	0	10	7
ENSG00000178821.12	chr1;chr1	1917590;1918253	1918162;1919273	-;-	1594	15	33	25	24	13	4	8	14	18	31	46	23	9	14	26	19	26	19	49	67
ENSG00000142609.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	1921951;1922589;1922985;1923367;1923775;1924391;1925783;1926228;1926457;1926652;1928784;1930060;1938855;1939594;1940316;1942028;1944331;1946317;1946990;1953313;1956620;1959120;1959964;1963749;1964888;1966371;1968635;1970659;1971980;1972937;1974025;1983671;1985339;1986937;1987962;1988512;1988889;1990890;2003701	1922388;1922723;1923145;1923499;1923929;1924520;1925938;1926347;1926512;1927929;1928882;1930336;1938988;1939767;1940403;1942156;1944452;1946439;1947054;1955850;1956784;1959209;1960108;1963867;1965061;1966526;1968833;1970816;1972082;1973047;1974198;1985112;1985490;1987035;1988133;1988655;1988973;1990975;2003837	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10422	22	10	35	45	7	5	3	1	1	2	439	306	2	2	28	11	95	51	166	108
ENSG00000233542.1	chr1;chr1	2013213;2015365	2015000;2015530	-;-	1954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187730.7	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2019324;2024942;2025334;2025518;2027577;2028155;2029111;2029551;2029983	2019491;2025054;2025401;2025738;2027659;2028292;2029266;2029762;2030751	+;+;+;+;+;+;+;+;+	1928	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226969.1	chr1;chr1;chr1	2049203;2049598;2049868	2049468;2049666;2050070	-;-;-	538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067606.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2050470;2050808;2055441;2056484;2059541;2071299;2073462;2073986;2074688;2074855;2075244;2082248;2098347;2104716;2111654;2116205;2133638;2134813;2135262;2144210;2144451;2145338;2146027;2148872;2150790;2155995;2168848;2171553;2172055;2172301;2173897;2174754;2175224;2181832;2184583;2184922	2050701;2051012;2055876;2056573;2059591;2071536;2073929;2074275;2074767;2075133;2075379;2082460;2098555;2104895;2111817;2116310;2134000;2135086;2135347;2144341;2144584;2145511;2146108;2148924;2150979;2156728;2169604;2171645;2172190;2172388;2174016;2174833;2175313;2181914;2184698;2185395	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7636	154	121	288	201	116	89	136	90	74	88	295	160	164	152	224	149	151	90	240	193
ENSG00000271806.1	chr1	2141084	2145279	-	4196	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182873.5	chr1;chr1;chr1	2181794;2183571;2183991	2182823;2183875;2184389	-;-;-	1734	0	1	1	0	0	1	0	1	0	3	0	2	1	0	0	0	1	0	0	0
ENSG00000162585.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2184461;2186004;2186838;2189544;2193998;2194688;2198007;2203436;2206305;2206515;2207556;2212171;2212549	2185513;2186249;2187206;2193910;2194213;2194775;2201225;2203882;2206424;2206667;2207733;2212458;2212720	-;-;-;-;-;-;-;-;-;-;-;-;-	10916	35	59	45	51	49	41	58	48	55	78	55	23	42	19	44	38	31	33	67	71
ENSG00000234396.3	chr1;chr1	2212523;2220535	2212644;2220738	+;+	326	3	0	2	2	0	0	0	0	0	1	6	0	1	0	1	1	1	0	6	0
ENSG00000277082.1	chr1	2222427	2222500	-	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157933.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2228695;2232479;2247996;2302978;2303285;2303646;2304293;2306020;2306577	2229735;2232669;2248071;2303103;2303400;2304108;2304585;2306250;2310119	+;+;+;+;+;+;+;+;+	6080	413	459	425	399	268	545	242	484	150	169	378	468	378	382	466	275	368	270	453	181
ENSG00000116151.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2321253;2324097;2332126;2336469;2336717;2355175;2357432;2358592;2371165;2374461;2374853;2384978;2385372;2389925;2391458	2321579;2324143;2332753;2336548;2336850;2355464;2357598;2358715;2372591;2374557;2379227;2385158;2388509;2389996;2391707	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11337	9	11	16	5	7	6	7	8	9	9	18	11	18	8	14	8	5	2	11	7
ENSG00000272161.1	chr1	2326201	2326693	-	493	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000269896.2	chr1	2350414	2352820	-	2407	1	0	4	1	3	0	0	3	1	0	4	3	0	0	5	0	3	0	3	6
ENSG00000272420.1	chr1	2363061	2363628	-	568	2	0	4	0	1	0	2	0	0	2	0	0	2	0	1	1	4	0	1	0
ENSG00000157916.18	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2391775;2393174;2394005;2397116;2399415;2400857;2401951;2403035	2391958;2393231;2396367;2397220;2399514;2400935;2402342;2405444	+;+;+;+;+;+;+;+	5691	645	713	695	634	1001	623	925	837	869	939	518	544	789	738	681	590	645	546	827	553
ENSG00000157911.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2403964;2406484;2406720;2408452;2409678;2410261;2410630;2412391;2413597	2405834;2406619;2406955;2408858;2410004;2410451;2410868;2412571;2413797	-;-;-;-;-;-;-;-;-	3789	110	84	108	76	50	63	45	98	46	57	69	78	70	55	57	58	50	62	114	69
ENSG00000149527.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2425980;2430338;2467459;2476315;2478476;2479090;2480183;2484448;2486907;2487173;2487598;2489207;2489760;2491192;2494856;2495488;2496607;2496828;2497502;2497782;2499084;2499641	2426037;2430629;2467662;2476712;2478622;2479978;2480312;2484618;2487000;2487376;2487718;2489378;2489867;2491335;2494948;2495570;2496704;2497010;2497609;2498828;2499230;2505530	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10781	7	12	3	5	24	22	10	23	4	10	56	40	12	4	3	5	3	1	52	8
ENSG00000224387.1	chr1;chr1	2492300;2493101	2492596;2493258	-;-	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229393.1	chr1;chr1	2493437;2494383	2493853;2494479	-;-	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157881.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2508533;2509793;2510057;2510293;2511338;2511628;2512406;2514002;2514354;2515258;2515562;2518164;2518516;2519143;2519801;2520322;2520723;2521101;2525601;2526464	2509060;2509930;2510157;2510782;2511387;2511683;2513039;2514089;2514466;2515401;2515937;2518264;2518597;2519324;2519954;2520414;2520906;2521941;2526187;2526628	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5107	41	34	28	16	36	32	24	37	40	34	37	35	25	28	18	45	15	19	28	23
ENSG00000197921.5	chr1;chr1;chr1	2528745;2529846;2530111	2529749;2530011;2530245	-;-;-	1306	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000272449.1	chr1	2546465	2547460	+	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238164.6	chr1;chr1;chr1;chr1;chr1	2549920;2550283;2550992;2554724;2556977	2550274;2550731;2554296;2556696;2557031	-;-;-;-;-	6137	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000157873.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1	2555639;2555791;2556366;2557726;2558343;2560554;2565053	2555667;2556261;2556733;2557834;2559978;2563829;2565382	+;+;+;+;+;+;+	6219	15	29	26	18	18	17	18	31	26	23	21	15	14	9	16	20	19	17	27	18
ENSG00000225931.3	chr1;chr1;chr1	2566410;2567866;2568977	2566605;2568054;2569888	+;+;+	1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228037.1	chr1;chr1;chr1	2581560;2583370;2584125	2581650;2583495;2584533	+;+;+	626	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSG00000157870.14	chr1;chr1;chr1;chr1;chr1;chr1	2586491;2586750;2587042;2587741;2588336;2589410	2586591;2586948;2587295;2587792;2589040;2591469	+;+;+;+;+;+	3371	4	1	3	1	2	0	8	6	4	4	9	4	1	2	0	1	2	1	4	1
ENSG00000142606.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2590639;2591557;2591694;2592655;2593814;2594385;2594790;2595276;2596009;2596561;2598207;2598654;2603884;2604147;2605558;2606248;2606974;2609339;2609670;2611281;2612127;2629331;2629758;2632866	2591089;2591633;2592027;2592966;2594073;2594443;2594893;2595359;2596107;2596689;2598300;2598790;2603973;2604281;2605623;2606366;2607069;2609419;2609831;2611401;2612204;2629521;2630197;2632990	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3844	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000237058.1	chr1;chr1	2632568;2636356	2632675;2636620	+;+	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215912.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	2635976;2640100;2641334;2644264;2645293;2783609;2785819;2787481;2789503;2800771;2801577	2639712;2640160;2641895;2644478;2645563;2783775;2786023;2787706;2789715;2800868;2801721	-;-;-;-;-;-;-;-;-;-;-	5900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000233234.1	chr1;chr1	2811850;2812235	2811998;2812692	-;-	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231630.1	chr1;chr1	2814432;2814827	2814688;2814998	-;-	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169717.6	chr1	3021483	3022903	+	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177133.10	chr1;chr1;chr1;chr1	3059615;3064072;3067337;3068222	3064055;3064302;3068048;3068437	-;-;-;-	5600	2	2	3	0	4	1	0	1	0	0	0	0	0	1	0	0	1	4	0	0
ENSG00000142611.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	3069168;3186125;3237931;3244087;3385149;3386676;3396491;3402791;3404739;3405495;3411384;3414560;3417828;3418667;3424919;3425216;3426051;3430872;3431966;3433677	3069296;3186591;3238095;3244137;3385286;3386918;3396593;3402998;3404886;3405648;3412800;3414647;3417997;3418744;3425059;3425750;3426225;3431108;3432140;3438621	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9767	4	3	5	4	1	0	1	4	1	0	0	0	4	0	0	0	2	2	0	0
ENSG00000226286.1	chr1;chr1	3132927;3133573	3133258;3133709	-;-	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279839.1	chr1	3205988	3208664	+	2677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272235.1	chr1	3306636	3310096	-	3461	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000130762.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	3454426;3463066;3466005;3466971;3468544;3469433;3471607;3472769;3473393;3474708;3475970;3477875;3479517;3479812;3480448	3454811;3463672;3466193;3467337;3468936;3469593;3471791;3473230;3474457;3474782;3476062;3478612;3479590;3479913;3481113	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5563	43	47	7	6	74	91	32	49	30	35	25	51	22	40	19	14	5	29	9	14
ENSG00000272088.1	chr1	3487246	3487627	+	382	1	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162591.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	3489920;3490912;3492639;3493771;3493996;3494371;3495890;3496655;3496988;3497233;3497491;3498371;3498698;3499138;3499588;3499796;3500633;3500966;3501177;3501796;3505208;3505422;3506108;3507795;3508558;3509075;3509870;3510783;3511550;3512006;3514550;3515402;3524124;3531080;3546998;3579825;3595338;3602466;3611138	3490589;3490959;3493486;3493899;3494244;3494741;3496018;3496783;3497119;3497361;3497621;3498499;3498826;3499266;3499716;3499924;3500764;3501094;3501308;3501921;3505342;3505556;3506236;3507923;3508689;3509245;3509992;3510902;3511687;3512128;3514672;3515527;3524246;3531448;3547123;3579929;3595447;3602600;3611495	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7039	17	41	25	7	44	62	36	42	54	28	29	29	17	29	68	31	51	25	16	15
ENSG00000207776.1	chr1	3560695	3560790	-	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238260.1	chr1;chr1;chr1	3623190;3624308;3624632	3623556;3624450;3624743	-;-;-	622	0	2	0	0	1	0	0	0	2	0	0	0	1	0	1	0	0	0	2	1
ENSG00000158109.14	chr1;chr1;chr1;chr1;chr1	3625002;3625424;3625713;3627500;3628409	3625273;3625515;3625889;3627653;3630127	+;+;+;+;+	2414	736	611	564	576	593	333	612	774	568	590	745	583	811	722	489	442	659	556	687	633
ENSG00000116213.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1	3630767;3631886;3638750;3646666;3647246;3649931;3652713	3631657;3637098;3639625;3646782;3647560;3650073;3652761	-;-;-;-;-;-;-	7604	84	73	79	62	105	77	76	80	83	64	83	86	87	53	68	66	57	44	87	54
ENSG00000078900.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	3652520;3682333;3683060;3690672;3698046;3707549;3722021;3723354;3727115;3727478;3728129;3729327;3730000;3730927;3731463;3732747	3652641;3682430;3683180;3690944;3698151;3708534;3722207;3723469;3727224;3727770;3728217;3729751;3730148;3731065;3731556;3736201	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6763	28	12	1	1	0	0	0	0	0	0	19	7	0	0	0	0	4	1	0	0
ENSG00000227589.1	chr1;chr1;chr1	3658938;3662153;3668625	3659430;3662265;3668772	-;-;-	754	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000235131.1	chr1;chr1	3712200;3714187	3712438;3714298	-;-	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227372.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1	3735601;3741220;3742430;3742804;3743061;3743280;3745607	3740387;3741373;3742517;3742957;3743261;3743370;3747336	-;-;-;-;-;-;-	7205	125	63	122	57	85	71	122	60	82	38	93	75	123	63	139	49	88	45	88	30
ENSG00000276189.1	chr1	3736943	3737103	+	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162592.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	3752398;3754118;3755457;3756733;3761281;3762620;3762967;3763706;3766535;3767233;3769783;3771401	3752799;3754241;3755567;3756890;3761430;3762712;3763474;3763836;3766612;3767445;3769887;3771645	+;+;+;+;+;+;+;+;+;+;+;+	2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235169.7	chr1;chr1;chr1	3772788;3775299;3775795	3773181;3775670;3775982	+;+;+	954	1	3	1	3	2	2	0	6	2	0	1	0	0	0	2	0	0	0	0	0
